V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13
polynomial,3,1.5,0.25,loocv,exp,4,0.63,0.0343,37.7788,53.0451,7.7759,0.2034
polynomial,3,1.5,0.3,loocv,exp,4,0.685,0.0478,30.9528,45.9513,8.3022,0.2462
polynomial,3,1.5,0.4,loocv,exp,4,0.865,0.0777,20.6162,33.3918,8.8682,0.3228
polynomial,3,1.5,0.5,loocv,exp,4,0.9,0.0948,18.1946,32.6034,8.9808,0.3621
polynomial,3,1.5,0.6,loocv,exp,4,0.91,0.1101,15.0122,31.5196,9.0086,0.3942
polynomial,3,1.5,0.7,loocv,exp,4,0.92,0.1077,16.3485,30.8361,9.1694,0.3882
polynomial,3,1.5,0.8,loocv,exp,4,0.94,0.8689,13.6246,29.7696,9.251,0.4243
polynomial,3,1.5,0.9,loocv,exp,4,0.975,0.1904,13.2373,26.0524,9.2608,0.5254
polynomial,3,1.5,1,loocv,exp,4,0.94,1.657,12.0832,28.716,9.3493,0.5421
polynomial,3,1.5,0,loocv,erm,4,0.02,2.2396,71.8365,96.9669,5.0879,0.0256
polynomial,3,1.5,0.05,loocv,erm,4,0.015,0.0446,70.9895,97.5687,5.1706,0.0178
polynomial,3,1.5,0.1,loocv,erm,4,0.025,0.0073,69.2279,96.1287,5.2969,0.0173
polynomial,3,1.5,0.15,loocv,erm,4,0.115,0.8094,64.7168,89.1799,5.5419,0.0538
polynomial,3,1.5,0.2,loocv,erm,4,0.175,0.0161,57.5734,83.8518,5.9362,0.0588
polynomial,3,1.5,0.25,loocv,erm,4,0.23,0.0345,56.0168,81.6098,6.0192,0.0779
polynomial,3,1.5,0.3,loocv,erm,4,0.31,0.7714,49.452,75.7015,6.433,0.1026
polynomial,3,1.5,0.4,loocv,erm,4,0.45,0.3769,44.6316,68.9166,6.6995,0.1712
polynomial,3,1.5,0.5,loocv,erm,4,0.565,0.0613,41.7422,68.4694,6.9587,0.1807
polynomial,3,1.5,0.6,loocv,erm,4,0.665,3.062,36.0697,56.8968,7.337,0.2647
polynomial,3,1.5,0.7,loocv,erm,4,0.785,2.3833,35.1387,52.8094,7.3785,0.3196
polynomial,3,1.5,0.8,loocv,erm,4,0.85,6.1278,29.131,45.3745,7.7724,0.4069
polynomial,3,1.5,0.9,loocv,erm,4,0.82,7.6035,30.3948,44.5194,7.757,0.398
polynomial,3,1.5,1,loocv,erm,4,0.885,9.8693,28.7115,40.0366,7.8019,0.4716
polynomial,3,1.5,0,AICc,avg,4,0.225,0.0498,12.8505,42.898,7.6958,0.2281
polynomial,3,1.5,0.05,AICc,avg,4,0.235,0.0495,12.8464,42.9729,7.7167,0.2304
polynomial,3,1.5,0.1,AICc,avg,4,0.44,0.0498,12.8311,42.7735,7.7536,0.2388
polynomial,3,1.5,0.15,AICc,avg,4,0.54,0.0501,12.8472,42.8608,7.7907,0.2419
polynomial,3,1.5,0.2,AICc,avg,4,0.69,0.0509,12.8477,42.7116,7.8708,0.2448
polynomial,3,1.5,0.25,AICc,avg,4,0.77,0.0512,12.8252,42.668,7.9774,0.2617
polynomial,3,1.5,0.3,AICc,avg,4,0.855,0.054,12.8363,42.3043,8.0512,0.2642
polynomial,3,1.5,0.4,AICc,avg,4,0.88,0.057,12.796,41.7773,8.187,0.2823
polynomial,3,1.5,0.5,AICc,avg,4,0.925,0.0616,12.7494,41.1196,8.3154,0.2866
polynomial,3,1.5,0.6,AICc,avg,4,0.915,0.0665,12.6476,40.6447,8.5475,0.3414
polynomial,3,1.5,0.7,AICc,avg,4,0.94,0.0692,12.6254,40.1838,8.598,0.311
polynomial,3,1.5,0.8,AICc,avg,4,0.975,0.0779,12.4515,39.1676,8.7916,0.3661
polynomial,3,1.5,0.9,AICc,avg,4,0.965,0.0747,12.282,39.2425,8.9042,0.352
polynomial,3,1.5,1,AICc,avg,4,0.975,0.0858,12.1251,38.1866,8.9986,0.3857
polynomial,3,1.5,0,AICc,exp,4,0.025,0.017,67.962,92.4293,5.3839,0.0385
polynomial,3,1.5,0.05,AICc,exp,4,0.025,0.0165,68.5652,93.1207,5.3586,0.0363
polynomial,3,1.5,0.1,AICc,exp,4,0.15,0.0258,64.1062,86.4456,5.6961,0.0662
polynomial,3,1.5,0.15,AICc,exp,4,0.375,0.0422,52.8592,70.9717,6.6107,0.1282
polynomial,3,1.5,0.2,AICc,exp,4,0.52,0.0775,43.8335,58.5679,7.4031,0.1874
polynomial,3,1.5,0.25,AICc,exp,4,0.7,0.0418,34.976,48.3518,8.2081,0.2283
polynomial,3,1.5,0.3,AICc,exp,4,0.73,0.0341,29.4355,43.7881,8.6296,0.2308
polynomial,3,1.5,0.4,AICc,exp,4,0.81,0.0384,24.1309,41.6169,8.9397,0.248
polynomial,3,1.5,0.5,AICc,exp,4,0.885,0.0465,19.2606,37.6717,9.066,0.2873
polynomial,3,1.5,0.6,AICc,exp,4,0.935,0.0546,17.3095,36.5831,9.2025,0.3041
polynomial,3,1.5,0.7,AICc,exp,4,0.935,0.0516,17.4157,36.964,9.3099,0.3094
polynomial,3,1.5,0.8,AICc,exp,4,0.96,0.0637,15.9002,35.4026,9.3557,0.3289
polynomial,3,1.5,0.9,AICc,exp,4,0.945,0.0745,16.0229,36.4007,9.2737,0.3415
polynomial,3,1.5,1,AICc,exp,4,0.98,0.0746,14.1868,35.3192,9.4801,0.3702
polynomial,3,1.5,0,AICc,erm,4,0,0.0158,71.2226,96.8364,5.1367,0.0259
polynomial,3,1.5,0.05,AICc,erm,4,0.01,0.0152,70.7427,96.4629,5.1669,0.0241
polynomial,3,1.5,0.1,AICc,erm,4,0.02,0.0204,70.1696,95.4926,5.2115,0.0312
polynomial,3,1.5,0.15,AICc,erm,4,0.105,0.0169,62.3257,86.9474,5.6915,0.0518
polynomial,3,1.5,0.2,AICc,erm,4,0.195,0.0186,57.4839,82.2418,6.006,0.0718
polynomial,3,1.5,0.25,AICc,erm,4,0.255,0.0176,54.4123,79.7485,6.2306,0.0812
polynomial,3,1.5,0.3,AICc,erm,4,0.31,0.0247,50.9326,75.6375,6.4636,0.0966
polynomial,3,1.5,0.4,AICc,erm,4,0.43,0.0426,42.0815,68.0012,7.1253,0.1393
polynomial,3,1.5,0.5,AICc,erm,4,0.52,0.0506,37.6489,64.0827,7.312,0.1737
polynomial,3,1.5,0.6,AICc,erm,4,0.57,0.0693,36.2088,61.052,7.4816,0.2078
polynomial,3,1.5,0.7,AICc,erm,4,0.63,0.0864,34.8737,58.2047,7.5494,0.2205
polynomial,3,1.5,0.8,AICc,erm,4,0.72,0.8375,31.6562,54.3663,7.7632,0.251
polynomial,3,1.5,0.9,AICc,erm,4,0.71,0.1177,31.4829,56.4302,7.8057,0.2616
polynomial,3,1.5,1,AICc,erm,4,0.745,3.1494,30.5702,52.4767,7.8234,0.3317
polynomial,3,1.5,0,GCVc,avg,4,0.12,0.017,12.847,57.2231,8.0946,0.1474
polynomial,3,1.5,0.05,GCVc,avg,4,0.16,0.0171,12.8468,57.0648,8.0896,0.1426
polynomial,3,1.5,0.1,GCVc,avg,4,0.22,0.0156,12.8532,58.4723,8.1826,0.1489
polynomial,3,1.5,0.15,GCVc,avg,4,0.38,0.0147,12.8352,59.1022,8.2815,0.144
polynomial,3,1.5,0.2,GCVc,avg,4,0.44,0.0144,12.8509,59.9648,8.3793,0.148
polynomial,3,1.5,0.25,GCVc,avg,4,0.54,0.0139,12.8542,60.3186,8.4701,0.146
polynomial,3,1.5,0.3,GCVc,avg,4,0.58,0.0116,12.8313,62.2069,8.6331,0.1434
polynomial,3,1.5,0.4,GCVc,avg,4,0.665,0.0116,12.8249,62.5009,8.7599,0.1414
polynomial,3,1.5,0.5,GCVc,avg,4,0.78,0.0107,12.8097,63.4845,8.9285,0.1436
polynomial,3,1.5,0.6,GCVc,avg,4,0.78,0.0098,12.7589,64.6528,9.0879,0.1436
polynomial,3,1.5,0.7,GCVc,avg,4,0.795,0.0098,12.7192,64.6145,9.1473,0.1324
polynomial,3,1.5,0.8,GCVc,avg,4,0.86,0.01,12.6146,64.6878,9.3585,0.1519
polynomial,3,1.5,0.9,GCVc,avg,4,0.885,0.011,12.5647,64.148,9.4097,0.1509
polynomial,3,1.5,1,GCVc,avg,4,0.965,0.0149,12.4129,63.9428,9.5501,0.1634
polynomial,3,1.5,0,GCVc,exp,4,0.69,0.1753,68.7883,75.6534,5.3527,0.2398
polynomial,3,1.5,0.05,GCVc,exp,4,0.71,0.1684,68.781,76.0054,5.3633,0.2514
polynomial,3,1.5,0.1,GCVc,exp,4,0.77,0.1463,64.8975,72.9916,5.7537,0.2225
polynomial,3,1.5,0.15,GCVc,exp,4,0.83,0.1058,52.189,61.0103,6.8573,0.2171
polynomial,3,1.5,0.2,GCVc,exp,4,0.87,0.1041,44.92,53.0204,7.537,0.2556
polynomial,3,1.5,0.25,GCVc,exp,4,0.885,0.0779,39.7246,49.5555,8.0005,0.239
polynomial,3,1.5,0.3,GCVc,exp,4,0.895,0.0542,28.038,40.6906,8.9943,0.2559
polynomial,3,1.5,0.4,GCVc,exp,4,0.865,0.0349,21.3531,42.0491,9.5182,0.2343
polynomial,3,1.5,0.5,GCVc,exp,4,0.91,0.0281,19.7315,45.8529,9.5523,0.2155
polynomial,3,1.5,0.6,GCVc,exp,4,0.89,0.025,17.3461,48.0143,9.6631,0.2014
polynomial,3,1.5,0.7,GCVc,exp,4,0.865,0.0148,16.7766,54.2513,9.6355,0.1808
polynomial,3,1.5,0.8,GCVc,exp,4,0.905,0.0178,16.1456,53.8663,9.818,0.191
polynomial,3,1.5,0.9,GCVc,exp,4,0.895,0.0241,16.3165,53.0295,9.8702,0.2006
polynomial,3,1.5,1,GCVc,exp,4,0.93,0.0171,15.2618,54.393,9.9992,0.2218
polynomial,3,1.5,0,GCVc,erm,4,0.76,0.2023,71.3896,77.1178,5.1113,0.2696
polynomial,3,1.5,0.05,GCVc,erm,4,0.75,0.944,70.617,76.1932,5.152,0.2596
polynomial,3,1.5,0.1,GCVc,erm,4,0.745,0.1789,68.7043,75.9319,5.2957,0.228
polynomial,3,1.5,0.15,GCVc,erm,4,0.74,0.1751,62.5536,71.1629,5.7682,0.2411
polynomial,3,1.5,0.2,GCVc,erm,4,0.82,0.9185,60.5256,69.0231,5.9049,0.2506
polynomial,3,1.5,0.25,GCVc,erm,4,0.86,2.3862,54.6895,65.4575,6.3561,0.2442
polynomial,3,1.5,0.3,GCVc,erm,4,0.89,0.144,48.8946,63.7607,6.76,0.2304
polynomial,3,1.5,0.4,GCVc,erm,4,0.875,1.607,44.5165,62.5038,7.1344,0.2321
polynomial,3,1.5,0.5,GCVc,erm,4,0.93,0.8675,38.4153,58.9795,7.6685,0.2439
polynomial,3,1.5,0.6,GCVc,erm,4,0.91,4.6115,34.4071,55.715,7.9138,0.2853
polynomial,3,1.5,0.7,GCVc,erm,4,0.89,3.8211,29.3293,56.9144,8.3245,0.2501
polynomial,3,1.5,0.8,GCVc,erm,4,0.905,9.049,32.672,55.5457,8.0796,0.3003
polynomial,3,1.5,0.9,GCVc,erm,4,0.885,9.8275,29.5843,54.4201,8.3501,0.3015
polynomial,3,1.5,1,GCVc,erm,4,0.91,17.9245,33.291,53.4121,8.0509,0.3364
polynomial,3,1.5,0,gmpml,avg,4,0.04,0.0071,12.9202,66.5227,8.531,0.1183
polynomial,3,1.5,0.05,gmpml,avg,4,0.14,0.007,12.9158,66.7275,8.5553,0.1238
polynomial,3,1.5,0.1,gmpml,avg,4,0.21,0.0068,12.9131,66.8799,8.59,0.1204
polynomial,3,1.5,0.15,gmpml,avg,4,0.26,0.0069,12.91,66.7199,8.6438,0.1231
polynomial,3,1.5,0.2,gmpml,avg,4,0.365,0.0068,12.9063,66.8453,8.7011,0.1253
polynomial,3,1.5,0.25,gmpml,avg,4,0.425,0.0071,12.9155,66.5518,8.7532,0.1256
polynomial,3,1.5,0.3,gmpml,avg,4,0.55,0.0073,12.9057,66.3241,8.8063,0.1284
polynomial,3,1.5,0.4,gmpml,avg,4,0.705,0.008,12.8943,65.795,8.9471,0.1403
polynomial,3,1.5,0.5,gmpml,avg,4,0.71,0.0085,12.9047,65.4989,9.0108,0.1404
polynomial,3,1.5,0.6,gmpml,avg,4,0.81,0.0085,12.8792,65.6169,9.1181,0.1364
polynomial,3,1.5,0.7,gmpml,avg,4,0.835,0.0088,12.8417,65.4675,9.2433,0.1393
polynomial,3,1.5,0.8,gmpml,avg,4,0.88,0.0102,12.7475,64.131,9.3958,0.1627
polynomial,3,1.5,0.9,gmpml,avg,4,0.885,0.0111,12.6196,64.2857,9.4472,0.1529
polynomial,3,1.5,1,gmpml,avg,4,0.93,0.0136,12.5048,63.2274,9.5299,0.168
polynomial,3,1.5,0,gmpml,exp,4,0.01,0.0082,69.9094,95.995,5.3028,0.0211
polynomial,3,1.5,0.05,gmpml,exp,4,0.03,0.0088,69.0656,94.7514,5.3633,0.0244
polynomial,3,1.5,0.1,gmpml,exp,4,0.135,0.0096,65.1425,89.6101,5.7487,0.0429
polynomial,3,1.5,0.15,gmpml,exp,4,0.37,0.0119,52.9676,73.0113,6.8964,0.0999
polynomial,3,1.5,0.2,gmpml,exp,4,0.595,0.0158,41.9551,58.3706,7.9219,0.1754
polynomial,3,1.5,0.25,gmpml,exp,4,0.63,0.0147,36.1824,54.098,8.3494,0.1819
polynomial,3,1.5,0.3,gmpml,exp,4,0.73,0.0157,27.3246,46.2953,9.0257,0.2184
polynomial,3,1.5,0.4,gmpml,exp,4,0.78,0.0147,23.7576,45.8476,9.2948,0.2184
polynomial,3,1.5,0.5,gmpml,exp,4,0.86,0.0157,19.3483,46.625,9.4904,0.2111
polynomial,3,1.5,0.6,gmpml,exp,4,0.88,0.0135,17.6157,49.6423,9.6655,0.2154
polynomial,3,1.5,0.7,gmpml,exp,4,0.81,0.0158,18.4618,53.3454,9.5119,0.2056
polynomial,3,1.5,0.8,gmpml,exp,4,0.91,0.013,15.2683,51.9216,9.8412,0.205
polynomial,3,1.5,0.9,gmpml,exp,4,0.9,0.0149,15.9156,55.9771,9.6906,0.196
polynomial,3,1.5,1,gmpml,exp,4,0.88,0.0154,16.1511,56.1178,9.7363,0.2038
polynomial,3,1.5,0,gmpml,erm,4,0.01,0.5544,71.7012,97.544,5.1125,0.0179
polynomial,3,1.5,0.05,gmpml,erm,4,0.005,0.0087,71.2062,97.8825,5.1694,0.0153
polynomial,3,1.5,0.1,gmpml,erm,4,0.005,0.0086,69.9815,97.1692,5.2327,0.0156
polynomial,3,1.5,0.15,gmpml,erm,4,0.055,0.008,65.8578,92.8658,5.5706,0.0285
polynomial,3,1.5,0.2,gmpml,erm,4,0.12,0.008,58.8335,86.664,6.081,0.0465
polynomial,3,1.5,0.25,gmpml,erm,4,0.28,1.303,53.4084,80.0465,6.4716,0.0829
polynomial,3,1.5,0.3,gmpml,erm,4,0.245,1.0238,51.522,80.0277,6.6206,0.0829
polynomial,3,1.5,0.4,gmpml,erm,4,0.34,0.0237,47.7274,79.3004,6.8812,0.0856
polynomial,3,1.5,0.5,gmpml,erm,4,0.53,0.657,36.5596,70.618,7.7778,0.1308
polynomial,3,1.5,0.6,gmpml,erm,4,0.515,0.1259,38.6827,73.7744,7.5736,0.1284
polynomial,3,1.5,0.7,gmpml,erm,4,0.605,0.7622,34.2016,69.1851,8.0392,0.1427
polynomial,3,1.5,0.8,gmpml,erm,4,0.62,1.3725,36.5625,67.2187,7.8325,0.2026
polynomial,3,1.5,0.9,gmpml,erm,4,0.665,3.5166,33.8456,67.2921,7.9657,0.1876
polynomial,3,1.5,1,gmpml,erm,4,0.665,2.8867,32.3412,68.2066,8.0493,0.1787
polynomial,3,1.5,0,loocv,avg,5,0,0.0067,22.1946,92.322,6.8938,0.0253
polynomial,3,1.5,0.05,loocv,avg,5,0,0.0067,22.1653,92.3061,6.9002,0.0246
polynomial,3,1.5,0.1,loocv,avg,5,0.005,0.0069,22.1874,92.1768,6.903,0.0254
polynomial,3,1.5,0.15,loocv,avg,5,0,0.007,22.2118,92.0934,6.9161,0.0262
polynomial,3,1.5,0.2,loocv,avg,5,0.055,0.0088,22.1035,90.914,6.9335,0.0317
polynomial,3,1.5,0.25,loocv,avg,5,0.06,0.0121,22.0871,90.1766,6.942,0.0399
polynomial,3,1.5,0.3,loocv,avg,5,0.08,0.0123,22.1319,90.1263,6.9568,0.0406
polynomial,3,1.5,0.4,loocv,avg,5,0.22,0.02,22.0851,86.5944,6.9911,0.0638
polynomial,3,1.5,0.5,loocv,avg,5,0.38,0.042,21.6234,79.8696,7.033,0.1137
polynomial,3,1.5,0.6,loocv,avg,5,0.485,0.0779,20.4012,72.8638,7.1439,0.1949
polynomial,3,1.5,0.7,loocv,avg,5,0.545,0.1049,19.27,67.1514,7.2714,0.2597
polynomial,3,1.5,0.8,loocv,avg,5,0.635,0.1318,18.573,62.4146,7.3396,0.3089
polynomial,3,1.5,0.9,loocv,avg,5,0.74,0.145,17.8708,57.8106,7.4367,0.3749
polynomial,3,1.5,1,loocv,avg,5,0.755,0.9363,16.7146,52.2318,7.5539,0.4655
polynomial,3,1.5,0,loocv,exp,5,0.005,0.0075,19.6585,82.0122,7.6366,0.0462
polynomial,3,1.5,0.05,loocv,exp,5,0.015,0.0074,19.4599,81.7964,7.655,0.0453
polynomial,3,1.5,0.1,loocv,exp,5,0.045,0.0079,19.6116,81.8717,7.6471,0.048
polynomial,3,1.5,0.15,loocv,exp,5,0.06,0.009,19.6738,81.5794,7.6022,0.0513
polynomial,3,1.5,0.2,loocv,exp,5,0.115,0.0096,20.2848,82.4108,7.5314,0.0501
polynomial,3,1.5,0.25,loocv,exp,5,0.175,0.0113,20.5998,82.0095,7.532,0.0539
polynomial,3,1.5,0.3,loocv,exp,5,0.295,0.0214,20.7311,79.548,7.4556,0.0723
polynomial,3,1.5,0.4,loocv,exp,5,0.41,0.0401,21.0114,75.8613,7.4231,0.1196
polynomial,3,1.5,0.5,loocv,exp,5,0.46,0.043,22.2761,75.4295,7.3337,0.1264
polynomial,3,1.5,0.6,loocv,exp,5,0.515,0.085,21.4825,68.2906,7.3358,0.2183
polynomial,3,1.5,0.7,loocv,exp,5,0.6,0.1043,21.2331,65.5756,7.3535,0.2577
polynomial,3,1.5,0.8,loocv,exp,5,0.7,0.1394,20.5728,59.6688,7.3962,0.3212
polynomial,3,1.5,0.9,loocv,exp,5,0.715,0.8986,19.8141,56.7939,7.4828,0.3772
polynomial,3,1.5,1,loocv,exp,5,0.74,0.8978,19.9422,57.7401,7.4968,0.3522
polynomial,3,1.5,0,loocv,erm,5,0.195,0.0075,15.765,45.9104,9.2875,0.1208
polynomial,3,1.5,0.05,loocv,erm,5,0.23,0.0075,15.8378,46.4241,9.2685,0.1234
polynomial,3,1.5,0.1,loocv,erm,5,0.41,0.0086,16.0743,46.9932,9.2322,0.1252
polynomial,3,1.5,0.15,loocv,erm,5,0.545,0.0108,15.9435,45.8542,9.25,0.1339
polynomial,3,1.5,0.2,loocv,erm,5,0.675,0.0167,15.9692,44.1529,9.2025,0.1537
polynomial,3,1.5,0.25,loocv,erm,5,0.72,0.0177,15.6728,43.3729,9.3087,0.161
polynomial,3,1.5,0.3,loocv,erm,5,0.745,0.0229,16.6183,44.32,9.2638,0.1773
polynomial,3,1.5,0.4,loocv,erm,5,0.815,0.0365,16.7025,43.1422,9.211,0.2111
polynomial,3,1.5,0.5,loocv,erm,5,0.875,0.0695,16.2245,40.1408,9.196,0.2771
polynomial,3,1.5,0.6,loocv,erm,5,0.9,0.0987,17.2071,40.8209,8.9787,0.3179
polynomial,3,1.5,0.7,loocv,erm,5,0.86,0.1135,17.8851,42.8313,8.9151,0.3034
polynomial,3,1.5,0.8,loocv,erm,5,0.875,0.1276,18.0556,42.8326,8.8604,0.3378
polynomial,3,1.5,0.9,loocv,erm,5,0.93,1.6981,16.249,34.7281,9.0053,0.5114
polynomial,3,1.5,1,loocv,erm,5,0.91,0.9471,16.6829,35.712,9.0104,0.4603
polynomial,3,1.5,0,AICc,avg,5,0.64,0.1446,21.9167,47.6465,6.8549,0.2821
polynomial,3,1.5,0.05,AICc,avg,5,0.67,0.147,21.967,47.5895,6.8484,0.2803
polynomial,3,1.5,0.1,AICc,avg,5,0.665,0.1481,21.9502,47.4395,6.8514,0.2736
polynomial,3,1.5,0.15,AICc,avg,5,0.76,0.1679,21.852,45.6646,6.8549,0.2784
polynomial,3,1.5,0.2,AICc,avg,5,0.795,0.1702,21.7148,45.1892,6.8976,0.2931
polynomial,3,1.5,0.25,AICc,avg,5,0.875,0.1842,21.6388,43.9297,6.9306,0.3173
polynomial,3,1.5,0.3,AICc,avg,5,0.895,0.176,21.3624,43.9927,6.9914,0.3248
polynomial,3,1.5,0.4,AICc,avg,5,0.895,0.1818,20.9604,42.7783,7.0786,0.3298
polynomial,3,1.5,0.5,AICc,avg,5,0.935,0.2028,20.622,40.7327,7.1577,0.3659
polynomial,3,1.5,0.6,AICc,avg,5,0.95,0.2086,20.5819,40.2638,7.2014,0.3938
polynomial,3,1.5,0.7,AICc,avg,5,0.96,0.2167,20.3214,39.2114,7.2776,0.4027
polynomial,3,1.5,0.8,AICc,avg,5,0.99,0.2342,19.9395,37.327,7.3573,0.4388
polynomial,3,1.5,0.9,AICc,avg,5,1,0.2295,19.7072,37.3388,7.429,0.4528
polynomial,3,1.5,1,AICc,avg,5,0.995,0.2493,19.3047,35.3998,7.4985,0.5026
polynomial,3,1.5,0,AICc,exp,5,0.385,0.1058,19.3383,43.1633,7.2726,0.2018
polynomial,3,1.5,0.05,AICc,exp,5,0.435,0.1054,19.3371,43.31,7.2926,0.2092
polynomial,3,1.5,0.1,AICc,exp,5,0.54,0.1062,19.4658,43.8098,7.2955,0.2142
polynomial,3,1.5,0.15,AICc,exp,5,0.635,0.1062,19.6217,43.7393,7.3068,0.2085
polynomial,3,1.5,0.2,AICc,exp,5,0.75,0.116,19.7705,42.8043,7.3226,0.2403
polynomial,3,1.5,0.25,AICc,exp,5,0.74,0.1169,19.781,42.3934,7.3468,0.2356
polynomial,3,1.5,0.3,AICc,exp,5,0.825,0.1288,20.5689,42.117,7.336,0.2654
polynomial,3,1.5,0.4,AICc,exp,5,0.92,0.1439,20.8672,41.668,7.36,0.2957
polynomial,3,1.5,0.5,AICc,exp,5,0.925,0.1642,21.4593,41.0669,7.3707,0.3227
polynomial,3,1.5,0.6,AICc,exp,5,0.945,0.1762,21.5031,40.1054,7.414,0.3508
polynomial,3,1.5,0.7,AICc,exp,5,0.98,0.2088,21.5336,38.1787,7.4418,0.3921
polynomial,3,1.5,0.8,AICc,exp,5,0.985,0.2227,22.044,38.1192,7.4158,0.4239
polynomial,3,1.5,0.9,AICc,exp,5,0.99,0.2503,21.2436,35.4473,7.4686,0.4681
polynomial,3,1.5,1,AICc,exp,5,0.99,0.25,21.6287,35.7496,7.4861,0.4583
polynomial,3,1.5,0,AICc,erm,5,0.245,0.0274,16.0386,38.9368,8.5454,0.143
polynomial,3,1.5,0.05,AICc,erm,5,0.265,0.0235,15.1321,38.1608,8.6923,0.1423
polynomial,3,1.5,0.1,AICc,erm,5,0.42,0.0253,16.0015,39.5376,8.6155,0.1485
polynomial,3,1.5,0.15,AICc,erm,5,0.595,0.0256,15.6399,39.0431,8.7691,0.1593
polynomial,3,1.5,0.2,AICc,erm,5,0.705,0.028,16.0246,38.7392,8.8023,0.1679
polynomial,3,1.5,0.25,AICc,erm,5,0.74,0.0285,16.0414,39.1731,8.8826,0.1663
polynomial,3,1.5,0.3,AICc,erm,5,0.775,0.0275,15.8702,39.2625,8.9928,0.1789
polynomial,3,1.5,0.4,AICc,erm,5,0.89,0.0362,16.6301,39.6386,9.1315,0.2169
polynomial,3,1.5,0.5,AICc,erm,5,0.93,0.0461,16.803,39.3759,9.1834,0.2454
polynomial,3,1.5,0.6,AICc,erm,5,0.96,0.8318,16.8351,36.894,9.1445,0.3237
polynomial,3,1.5,0.7,AICc,erm,5,0.96,0.117,18.491,38.2417,8.783,0.3426
polynomial,3,1.5,0.8,AICc,erm,5,0.945,0.156,18.0347,37.1046,8.7667,0.3627
polynomial,3,1.5,0.9,AICc,erm,5,0.975,0.1581,18.6333,36.4877,8.8907,0.3913
polynomial,3,1.5,1,AICc,erm,5,0.95,1.6316,18.2056,36.2992,8.8794,0.4198
polynomial,3,1.5,0,GCVc,avg,5,0,0.0185,22.207,82.8972,6.8511,0.0582
polynomial,3,1.5,0.05,GCVc,avg,5,0,0.0183,22.2092,82.9337,6.8581,0.0575
polynomial,3,1.5,0.1,GCVc,avg,5,0.02,0.0188,22.2076,82.7334,6.8552,0.0577
polynomial,3,1.5,0.15,GCVc,avg,5,0.1,0.0189,22.1769,82.5956,6.8772,0.0601
polynomial,3,1.5,0.2,GCVc,avg,5,0.125,0.0191,22.2092,82.6061,6.8894,0.0645
polynomial,3,1.5,0.25,GCVc,avg,5,0.29,0.0197,22.2145,82.31,6.9105,0.0685
polynomial,3,1.5,0.3,GCVc,avg,5,0.305,0.02,22.2157,82.1186,6.9228,0.0684
polynomial,3,1.5,0.4,GCVc,avg,5,0.455,0.0206,22.177,81.9194,6.959,0.0706
polynomial,3,1.5,0.5,GCVc,avg,5,0.625,0.0215,22.1854,81.423,7.0008,0.0854
polynomial,3,1.5,0.6,GCVc,avg,5,0.73,0.0235,22.1802,80.7366,7.027,0.0933
polynomial,3,1.5,0.7,GCVc,avg,5,0.735,0.0255,22.2109,80.0489,7.0388,0.0992
polynomial,3,1.5,0.8,GCVc,avg,5,0.835,0.0243,22.1869,80.5096,7.0665,0.0997
polynomial,3,1.5,0.9,GCVc,avg,5,0.875,0.0264,22.1885,80.0519,7.0895,0.1149
polynomial,3,1.5,1,GCVc,avg,5,0.885,0.0285,22.116,79.6997,7.1019,0.115
polynomial,3,1.5,0,GCVc,exp,5,0.065,0.017,19.3111,72.2176,7.5031,0.0726
polynomial,3,1.5,0.05,GCVc,exp,5,0.05,0.0172,19.5133,71.1976,7.5077,0.072
polynomial,3,1.5,0.1,GCVc,exp,5,0.075,0.0166,19.5265,73.0258,7.5128,0.0724
polynomial,3,1.5,0.15,GCVc,exp,5,0.2,0.0164,19.9557,74.0439,7.4856,0.072
polynomial,3,1.5,0.2,GCVc,exp,5,0.26,0.0179,20.0579,73.4615,7.4872,0.0789
polynomial,3,1.5,0.25,GCVc,exp,5,0.36,0.0178,20.6963,75.4141,7.422,0.0766
polynomial,3,1.5,0.3,GCVc,exp,5,0.405,0.016,20.625,76.9446,7.4603,0.0754
polynomial,3,1.5,0.4,GCVc,exp,5,0.635,0.0203,21.7689,76.6976,7.3397,0.0878
polynomial,3,1.5,0.5,GCVc,exp,5,0.7,0.0205,22.3884,77.8873,7.2736,0.09
polynomial,3,1.5,0.6,GCVc,exp,5,0.74,0.0227,23.2477,78.0394,7.2271,0.0903
polynomial,3,1.5,0.7,GCVc,exp,5,0.76,0.0236,23.1948,78.6371,7.1728,0.1045
polynomial,3,1.5,0.8,GCVc,exp,5,0.835,0.0284,23.4638,77.9061,7.179,0.118
polynomial,3,1.5,0.9,GCVc,exp,5,0.89,0.0271,23.4619,79.1081,7.1404,0.1104
polynomial,3,1.5,1,GCVc,exp,5,0.895,0.0299,23.8252,78.5768,7.1196,0.1144
polynomial,3,1.5,0,GCVc,erm,5,0.18,0.0114,16.1025,45.0263,8.9842,0.1246
polynomial,3,1.5,0.05,GCVc,erm,5,0.315,0.0108,15.8838,44.6636,9.0562,0.1227
polynomial,3,1.5,0.1,GCVc,erm,5,0.415,0.0099,15.3899,43.3344,9.2248,0.1331
polynomial,3,1.5,0.15,GCVc,erm,5,0.475,0.01,15.8774,45.5802,9.204,0.1333
